ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
401692	24	W	4	13	39122	7.49	11.838	37.897512	-122.10034	.445	ML	4	Pleasant Hill Rd	DT454	L4-W-28-024-00749		
401693	37	W	4	95	81666	9.50	18.993	38.137248	-122.256532	.652	ML	2	Sonoma Blvd E/B	DT617	L2-W-23-037-00950		
401694	37	E	4	95	81666	9.55	19.043	38.137738	-122.255984	.35	ML	3	Sonoma Blvd W/B	DT618	L3-E-23-037-00955		
401695	580	E	4	1	57792	20.60	36.784	37.701324	-121.920446	.6	ML	4	680 S to 580 W: rm-w-diag	DT483	L4-E-33-580-02060		
401696	37	E	4	95	81666	9.50	18.993	38.137205	-122.256577	.652	ML	2	Sonoma Blvd E/B	DT617	L2-E-23-037-00950		
401697	680	N	4	1	57792	20.14	29.678	37.702126	-121.923042	.235	ML	6	North of 580/680 IC	DT153	L6-N-33-680-02014		
401698	80	W	4	1	22594	3.64	8.95	37.836012	-122.295891	.67	ML	6	1000' West of Powell	DT315	U6-W-33-080-00364		
401699	37	W	4	95	81666	10.20	19.693	38.141954	-122.246347	.7	ML	2	500 meters west of Marin World P	DT619	L2-W-23-037-01020		
401700	37	W	4	95	81666	9.55	19.043	38.137782	-122.255936	.35	ML	2	Sonoma Blvd W/B	DT618	L2-W-23-037-00955		
401701	37	E	4	95	81666	10.20	19.693	38.14186	-122.246347	.7	ML	2	500 meters west of Marin World P	DT619	L2-E-23-037-01020		
401702	37	E	4	95	81666	8.24	17.739	38.123781	-122.271749	.787	ML	2	1000' East of Wilson Ave E/B on	DT621	L2-E-23-037-00824		
401703	37	W	4	95	81666	8.24	17.739	38.123853	-122.271793	.787	ML	2	1000' East of Wilson Ave E/B on	DT621	L2-W-23-037-00824		
401704	37	W	4	95	81666	7.92	17.419	38.121697	-122.277273	.5	ML	2	Wilson Ave E/B on ramp diag	DT620	L2-W-23-037-00792		
401705	680	S	4	1	57792	20.14	29.678	37.702047	-121.923296	.655	ML	4	North of 580/680 IC	DT153	L4-S-33-680-02014		
401706	37	E	4	95	81666	7.92	17.419	38.121597	-122.27723	.5	ML	2	Wilson Ave E/B on ramp diag	DT620	L2-E-23-037-00792		
401708	880	S	4	1	53000	32.78	43.007	37.801951	-122.295247	.42	ML	4		DTA79	L4-S-33-880-03278		
401710	880	S	4	1	53000	29.10	39.327	37.779393	-122.238114	.435	ML	4	23rd Ave	E33FE	L4-S-33-880-02910		
401712	880	N	4	1	53000	31.80	42.027	37.799848	-122.278241	.34	ML	7	just north of Clay St under SB 8	DT408	M7-N-33-880-03180		
401714	880	S	4	1	53000	31.90	42.127	37.800363	-122.279928	.15	ML	4	At Castro and 5th Street	DTA75	L4-S-33-880-03190		
401716	880	S	4	1	33000	13.78	24.007	37.607967	-122.067645	.355	ML	4	Whipple Road	E33AV	L4-S-33-880-01378		
401718	680	N	4	13		21.11	52.81	37.993685	-122.068952	.305	ML	5	EB 4 rm n loop	DT843	L5-N-28-680-02111		
401720	680	S	4	13		21.90	53.6	38.002158	-122.079046	.875	ML	5	3200' N of Hwy 4	DT345	L5-S-28-680-02190		
401722	680	S	4	1	20018	21.15	30.688	37.714484	-121.93303	.32	ML	6	3900ft S of Alcosta Blvd		L6-S-33-680-02115		
401724	680	N	4	13	17988	10.25	41.642	37.84954	-122.028342	.29	ML	4	Opp Stone Valley Rd on s	DT371	L4-N-28-680-01025		
401726	680	N	4	13		23.45	55.15	38.01936	-122.097121	2.825	ML	4	S Of Marina Vista rd	DT833	L4-N-28-680-02345		
401728	101	S	4	97	62546	13.90	481.649	38.348778	-122.71317	.61	ML	2	Rohnert Park Expwy rm s loop	DT829	L2-S-20-101-01390		
401732	680	N	4	13	57764	20.05	51.75	37.978762	-122.065038	.2	ML	4	Concord Ave rm-n-diag	DT848	L4-N-28-680-02005		
401734	680	S	4	13	57764	17.82	49.321	37.946698	-122.057698	.28	ML	6	opp monument blvd on-n-diag	DT741	L6-S-28-680-01782		
401736	680	S	4	13	57764	18.25	49.751	37.952544	-122.055097	.23	ML	7	S of 242 i/c	DT742	L7-S-28-680-01825		
401742	680	N	4	13	16000	19.00	50.501	37.962762	-122.054051	.344	ML	4	opp willow pass rd on-s-diag	DT186	L4-N-28-680-01900		
401744	680	S	4	13	17988	10.25	41.642	37.849361	-122.02862	.29	ML	4	Stone Valley Rd on s	DT371	L4-S-28-680-01025		
401746	24	E	4	13	54232	3.70	8.048	37.892433	-122.167031	.375	ML	4	Hidden Valley Rd/ St Stephens EB	DT436	L4-E-28-024-00370		
401748	680	S	4	13	16000	19.13	50.83	37.967071	-122.057013	.289	ML	4	Willow Pass Rd On s-loop	DT184	L4-S-28-680-01913		
401754	680	N	4	13	57764	18.25	49.751	37.9525	-122.05481	.39	ML	6	S of 242 i/c	DT742	L6-N-28-680-01825		
401756	4	W	4	13		12.76	12.579	37.995203	-122.06835	.53	ML	2	NB 680 on w loop	DT747	L2-W-28-004-01276		
401758	101	N	4	97	62546	14.00	481.953	38.350146	-122.712965	2.99	ML	2	Rohnert Park Expwy rm n diag	DT830	L2-N-20-101-01400		
401762	680	N	4	13	57764	17.50	49.001	37.942268	-122.059359	.285	ML	6	opp contra cost blvd rm-s-diag	TV204	L6-N-28-680-01750		
401764	680	S	4	13		23.45	55.15	38.01927	-122.097309	1.175	ML	4	S Of Marina Vista rd	DT833	L4-S-28-680-02345		
401766	101	S	4	97	62546	13.77	481.519	38.346899	-122.713127	2.565	ML	2	Rohnert Park Expwy rm s diag	DT828	L2-S-20-101-01377		
401770	680	N	4	13	57764	17.82	49.321	37.946637	-122.057441	.335	ML	5	monument blvd on-n-diag	DT741	L5-N-28-680-01782		
401772	4	W	4	13		12.57	12.389	37.994113	-122.071565	2.585	ML	2	sb 680 rm-w-diag	DT745	L2-W-28-004-01257		
401774	680	S	4	13	16000	19.00	50.501	37.962792	-122.054325	.364	ML	4	willow pass rd on-s-diag	DT186	L4-S-28-680-01900		
401776	4	E	4	13		12.77	12.589	37.995097	-122.068035	.53	ML	2	NB 680 rm e diag	DT746	L2-E-28-004-01277		
401778	680	N	4	13	57764	17.58	49.081	37.94336	-122.058881	.16	ML	5	opp monument blvd rm-s-diag		L5-N-28-680-01758		
401780	680	N	4	13		21.90	53.6	38.002221	-122.078842	.875	ML	4	3200' N of Hwy 4	DT345	L4-N-28-680-02190		
401781	80	E	4	95	23182	13.02	40.516	38.218378	-122.135157	1.09	ML	4	N680 rm-e-diag	DT777	L4-E-23-080-01302		
401782	80	W	4	95	23182	13.19	40.686	38.220082	-122.133174	.47	ML	4	Suisun Valley Rd off e	DT778	L4-W-23-080-01319		
401783	80	W	4	95	23182	13.19	40.686	38.220082	-122.133174		FF	2	Suisun Valley Rd off e	DT778	C2-W-23-080-01319		
401784	80	E	4	95	23182	13.57	41.066	38.223534	-122.127613	.485	ML	5	Suisun Valley Rd rm-e	DT779	L5-E-23-080-01357		
401785	80	W	4	95	23182	13.57	41.066	38.223664	-122.127834	.4	ML	5	Suisun Valley Rd rm-e	DT779	L5-W-23-080-01357		
401786	80	W	4	95		13.99	41.486	38.227238	-122.121552	.47	ML	5	2500 E of Suisun Valley Rd	DT780	L5-W-23-080-01399		
401787	80	E	4	95		13.99	41.486	38.227089	-122.121342	.47	ML	5	2500 E of Suisun Valley Rd	DT780	L5-E-23-080-01399		
401788	80	W	4	95		14.51	42.006	38.230959	-122.113197	.49	ML	5	Cordelia Truck Scales	DT782	L5-W-23-080-01451		
401789	80	E	4	95		14.51	42.006	38.23082	-122.113024	.49	ML	5	Cordelia Truck Scales	DT782	L5-E-23-080-01451		
401790	80	W	4	95		14.97	42.466	38.234207	-122.105771	1.49	ML	5	5000 E of Truck Scales	DT784	L5-W-23-080-01497		
401791	80	E	4	95		14.97	42.466	38.233999	-122.105578	1.435	ML	5	5000 E of Truck Scales	DT784	L5-E-23-080-01497		
401794	680	S	4	13	83346	12.24	43.632	37.874521	-122.044856	.185	ML	4	Rudgear  Rd	DT304	L4-S-28-680-01224		
401795	101	N	4	75	67000	0.65	428.944	37.717176	-122.398947	.769	ML	5	Opp 3rd St off-s-diag	TV379	L5-N-34-101-00065		
401796	29	N	4	55	50258	13.10	19.139	38.321776	-122.309316	2.65	ML	2	Trancas Blvd rm-n	DT092	L2-N-21-029-01310		
401797	29	S	4	55	50258	13.10	19.139	38.321719	-122.309541	2.65	ML	2	Opp Trancas Blvd rm-n	DT092	L2-S-21-029-01310		
401798	29	S	4	55	50258	12.80	18.839	38.317605	-122.307867	2.65	ML	2	Trancas Blvd rm-s	DT093	L2-S-21-029-01280		
401799	29	N	4	55	50258	12.80	18.839	38.317645	-122.307697	2.65	ML	2	Opp Trancas Blvd rm-s	DT093	L2-N-21-029-01280		
401800	84	E	4	1	26000	1.67	31.73			.4	ML	3	Toll Plaza/Begin Dumb.Br.-2	DT330	L3-E-33-084-00167		
401801	84	E	4	81	46870	26.26	26.171			2.575	ML	3	330' W of Chrysler Dr	MVDS50	U3-E-35-084-02626		
401802	84	W	4	81	46870	26.26	26.171			2.575	ML	4	330' W of Chrysler Dr	MVDS50	U4-W-35-084-02626		
401808	280	N	4	85	68000	0.56	.56	37.334883	-121.860066	.555	ML	6	N of Mclaughlin ave	DT588	L6-N-37-280-00056		
401809	280	S	4	85	68000	0.56	.56	37.334524	-121.860098	.51	ML	6	N of Mclaughlin ave	DT588	L6-S-37-280-00056		
401810	280	N	4	85	68000	2.05	2.05	37.32592	-121.883989	.5	ML	5	N of 1st street	DT589	L5-N-37-280-00205		
401811	280	S	4	85	68000	2.05	2.05	37.325651	-121.883953	.825	ML	5	N of 1st street	DT589	L5-S-37-280-00205		
401816	87	S	4	85	68000	9.04	7.187	37.371198	-121.927225	.703	ML	2	Guadalupe parkway rm-s-diag	E37KZ	L2-S-37-087-00904		
401817	87	N	4	85	68000	9.04	7.187	37.371142	-121.926848	.693	ML	4	Guadalupe parkway rm-s-diag	E37KZ	L4-N-37-087-00904		
401818	680	S	4	13	83346	13.70	45.201	37.89187	-122.063101	.45	ML	6	NB S Main St/Newell Ave-1	DT542	L6-S-28-680-01370		
401819	101	N	4	75	67000	5.18	433.474			.238	ML	3	valencia street	DT090	L3-N-34-101-00518		
401820	101	S	4	75	67000	5.18	433.457	37.769613	-122.416876	.237	ML	2	valencia street	DT090	L2-S-34-101-00518		
401825	4	W	4	13		22.33	22.145	38.019963	-121.901902	1.648	ML	4	West of Railroad Ave	DT625	L4-W-28-004-02233		
401826	4	E	4	13		22.33	22.145	38.019799	-121.901948	1.328	ML	4	West of Railroad Ave	DT625	L4-E-28-004-02233		
401829	4	E	4	13	57456	22.74	22.555	38.018367	-121.894706	.995	ML	3	Railroad Ave rm-e-diag	E28X4	L3-E-28-004-02274		
401830	4	W	4	13	57456	23.02	22.835	38.017313	-121.889768	.995	ML	4	1500' East of Railroad Ave		L4-W-28-004-02302		
401831	101	S	4	81	5108	9.13	411.354	37.521724	-122.265071	1.14	ML	4	Harbor Blvd. Collector	E35EJ	L4-S-35-101-00913		
401832	101	N	4	81	60102	8.62	410.807	37.516368	-122.258712	.22	ML	4	Holly St. rm-n-diag	E35EK	L4-N-35-101-00862		
401833	101	N	4	81	60102	6.63	408.817	37.496427	-122.233186	.485	ML	5	Whipple Ave rm-n-diag		L5-N-35-101-00663		
401834	101	N	4	81	60102	6.60	408.787	37.496277	-122.232673	.43	ML	4	Whipple Ave rm-n-lp		L4-N-35-101-00660		
401835	101	N	4	81	60102	5.77	407.957	37.491388	-122.218882	.865	ML	4	Seaport Blvd rm-n-diag		L4-N-35-101-00577		
401837	101	S	4	81	60102	5.67	407.894	37.490595	-122.217518	.455	ML	4	Woodside/Seaport Blvd collector		L4-S-35-101-00567		
401838	4	W	4	13	33308	0.35	.528	38.013394	-122.263241	.703	ML	3	EB 80 & Hercules to EB 4		U3-W-28-004-00035		
401839	4	E	4	13	33308	0.35	.528	38.013398	-122.263257	.703	ML	3	EB 80 & Hercules to EB 4	MVDS8	U3-E-28-004-00035		
401840	680	S	4	13	83346	12.72	44.221	37.881522	-122.050938	.324	ML	5	Rudgear Rd	DT540	L5-S-28-680-01272		
401841	238	N	4	1		15.01	14.833	37.689198	-122.10708	.455	ML	2	RT 185 to RT 238 rm-n-diag	DTA95	L2-N-33-238-01501		
401842	238	S	4	1		15.01	14.833	37.68888	-122.107017	.205	ML	2	RT 185 to RT 238 rm-n-diag	DTA95	L2-S-33-238-01501		
401843	238	N	4	1		14.50	14.323	37.69074	-122.091842	2.755	ML	4	E 14 St	DT142	L4-N-33-238-01450		
401844	238	S	4	1		14.50	14.323	37.690459	-122.090275	2.75	ML	4	E 14 St	DT142	L4-S-33-238-01450		
401845	280	N	4	85	17610	11.01	12.392	37.332668	-122.060628	1.65	ML	4	SB SR-85	DT609	L4-N-37-280-01101		
401846	280	S	4	85	17610	11.01	12.392	37.332482	-122.060617	2.295	ML	4	Foothill Expy	DT609	L4-S-37-280-01101		
401851	580	W	4	1	57792	18.56	34.592	37.701673	-121.883255	.36	ML	5	400' W of Tassajara Rd	DT663	L5-W-33-580-01856		
401852	580	E	4	1	57792	18.56	34.744	37.701391	-121.883264	.365	ML	6	400' W of Tassajara Rd	DT663	L6-E-33-580-01856		
401853	580	W	4	1		27.19	43.222	37.70123	-122.037919	5	ML	4	one mile W of Eden Canyon Rd	DT664	L4-W-33-580-02719		
401854	580	E	4	1		27.19	43.374	37.70096	-122.03778	5	ML	4	one mile W of Eden Canyon Rd	DT664	L4-E-33-580-02719		
401855	580	W	4	1	68084	33.86	49.774	37.721256	-122.134811	4.115	ML	4	1/2 mile E of Estudillo Ave	DT665	L4-W-33-580-03386		
401856	580	E	4	1	68084	33.86	49.926	37.721144	-122.135	4.115	ML	4	1/2 mile E of Estudillo Ave	DT665	L4-E-33-580-03386		
401857	580	W	4	1	53000	37.09	53.004	37.763173	-122.149746	2.515	ML	4	E of Fontain St OC	DT666	L4-W-33-580-03709		
401858	580	E	4	1	53000	37.09	53.156	37.763133	-122.149977	2.515	ML	4	E of Fontain St OC		L4-E-33-580-03709		
401859	101	N	4	81	5108	9.24	411.427	37.523007	-122.266271	.375	ML	5	N of Harbor	DT137	L5-N-35-101-00924		
401860	101	S	4	81	60102	6.60	408.824	37.496134	-122.232743	.425	ML	5	N of Whipple Ave rm-s-diag	DT132	L5-S-35-101-00660		
401861	101	S	4	81	60102	6.63	408.854	37.496279	-122.233258	.485	ML	4	N of Whipple Ave	DT133	L4-S-35-101-00663		
401868	101	S	4	81	60102	8.41	410.634	37.513987	-122.256314	.22	ML	4	N of Holly St		L4-S-35-101-00841		
401869	101	N	4	81	60102	8.78	410.967	37.518081	-122.260663	.31	ML	5	N of Holly St	DT136	L5-N-35-101-00878		
401870	101	S	4	81	60102	8.78	411.004	37.517958	-122.26082	.36	ML	5	N of Holly St	DT136	L5-S-35-101-00878		
401871	880	N	4	1	68084	22.50	32.727	37.707384	-122.161886	.415	ML	5	200' N of Fairway/Aladdin Dr	DT401	L5-N-33-880-02250		
401872	101	N	4	81	60102	3.73	405.917	37.484232	-122.183031	.61	ML	5	800' N of Marsh Rd		L5-N-35-101-00373		
401873	101	S	4	81	60102	3.73	405.954	37.484087	-122.183239	.25	ML	5	800' N of Marsh Rd		L5-S-35-101-00373		
401874	101	N	4	81	60102	4.87	407.057	37.487321	-122.203433	1.02	ML	5	S of Woodside Rd		L5-N-35-101-00487		
401875	101	S	4	81	60102	4.87	407.094	37.487195	-122.203699	.825	ML	5	S of Woodside Rd		L5-S-35-101-00487		
401876	101	S	4	81	60102	5.78	408.004	37.491361	-122.219254	.465	ML	4	N of Seaport Blvd rm-n-diag	DT097	L4-S-35-101-00578		
401877	80	W	4	95		23.96	51.454	38.335912	-122.017281	4.295	ML	4	East of Pleasant Valley OC	DT433	L4-W-23-080-02396		
401878	80	E	4	95		23.96	51.454	38.335762	-122.017033	5	ML	4	East of Pleasant Valley OC	DT433	L4-E-23-080-02396		
401879	80	E	4	95	23182	18.07	45.566	38.260103	-122.060758	2.79	ML	4	SB 101 rm n diag		L4-E-23-080-01807		
401880	85	N	4	85	68000	0.57	.57	37.24082	-121.778693	.355	ML	3	SB 101 rm n diag		L3-N-37-085-00057		
401881	101	S	4	85		26.78	376.088	37.241836	-121.769232	2.03	ML	4	SB 85/Bernal rd:rm-s-Conn/diag		L4-S-37-101-02678		
401882	101	N	4	81	60102	8.34	410.527	37.513359	-122.255314	.36	ML	4	S of Holly St	DT134	L4-N-35-101-00834		
401883	101	S	4	81	60102	8.34	410.564	37.51324	-122.255458	.255	ML	4	S of Holly St	DT134	L4-S-35-101-00834		
401888	880	N	4	1	26000	8.43	18.657	37.541569	-122.018846	.735	ML	5	500' N of Central Ave	DT103	L5-N-33-880-00843		
401889	680	S	4	13	83346	12.46	43.852	37.877035	-122.047324	.294	ML	5	SB 680/S Main St/Sunny Ct	DT251	L5-S-28-680-01246		
401890	101	N	4	85	68000	35.20	384.833	37.343447	-121.855539	.365	ML	5	200' S of San Antonio NB 101 loo	E37BZ	L5-N-37-101-03520		
401891	101	S	4	85	68000	35.20	384.87	37.343293	-121.855795	.57	ML	5	200' S of San Antonio NB 101 loo	E37BZ	L5-S-37-101-03520		
401892	80	E	4	1	53000	2.32	7.63	37.824658	-122.307909	.62	ML	6	West Grand Ave & Maritime St off	DT100	L6-E-33-080-00232		
401893	80	E	4	1	53000	2.32	7.63	37.824658	-122.307909		FF	2	West Grand Ave & Maritime St off	DT100	C2-E-33-080-00232		
401894	80	W	4	13	68294	4.53	17.876	37.958627	-122.330749	.65	ML	5	800' E of San Pablo Dam Rd	DT098	L5-W-28-080-00453		
401895	80	E	4	13	68294	4.53	17.876	37.958848	-122.330579	.6	ML	4	800' E of San Pablo Dam Rd	DT098	L4-E-28-080-00453		
401896	980	E	4	1	53000	1.58	1.571	37.817758	-122.269915	.36	ML	3	28th St & North Gate	DT414	L3-E-33-980-00158		
401897	980	E	4	1	53000	1.58	1.571	37.817758	-122.269915		FF	2	28th St & North Gate	DT414	C2-E-33-980-00158		
401898	580	W	4	1	53000	45.30	61.233	37.824927	-122.270729	.255	ML	3	MLK Jr Way at 580/24	DT340	L3-W-33-580-04530		
401899	580	E	4	1	53000	45.30	61.385	37.824753	-122.270809	.255	ML	3	MLK Jr Way at 580/24	DT340	L3-E-33-580-04530		
401900	80	W	4	1	674	7.26	12.57	37.88833	-122.30909	.55	ML	6	200' West of Buchanan	DT640	L6-W-33-080-00726		
401901	80	E	4	1	674	7.26	12.57	37.888496	-122.308712	.355	ML	6	200' West of Buchanan	DT640	L6-E-33-080-00726		
401906	101	S	4	85	68000	34.50	384.17	37.335259	-121.848031	1.175	ML	4	S of story Rd off ramp	DT095	L4-S-37-101-03450		
401907	101	S	4	85	68000	34.50	384.17	37.335259	-121.848031		FF	3	S of story Rd off ramp	DT095	C3-S-37-101-03450		
401908	101	N	4	85	68000	34.49	384.123	37.335284	-121.847662	.645	ML	4	S of story Rd rm-n-diag	DT099	L4-N-37-101-03449		
401909	101	N	4	85	68000	34.49	384.123	37.335284	-121.847662		FF	3	S of story Rd rm-n-diag	DT099	C3-N-37-101-03449		
401910	101	N	4	81	5108	9.53	411.717	37.526135	-122.269775	.295	ML	4	S of Ralston Ave rm-n-loop	DT139	L4-N-35-101-00953		
401911	980	W	4	1	53000	1.62	1.611	37.818437	-122.27017	.671	ML	3	29th Street	DT415	L3-W-33-980-00162		
401912	980	W	4	1	53000	1.62	1.611	37.818437	-122.27017		FF	3	29th Street	DT415	C3-W-33-980-00162		
401913	101	S	4	81	46870	3.52	405.744	37.482866	-122.179725	.265	ML	4	Marsh Rd rm-s-diag		L4-S-35-101-00352		
401914	101	N	4	81	68252	11.20	413.387	37.545233	-122.288409	.27	ML	4	Hillsdale Blvd rm-n-loop	E35CK	L4-N-35-101-01120		
401915	680	N	4	13	57764	18.60	50.101	37.957233	-122.052554	.375	ML	3	680/242 Split	DT810	L3-N-28-680-01860		
401916	680	S	4	13	57764	18.60	50.101	37.957239	-122.052778	.375	ML	4	680/242 Split	DT810	L4-S-28-680-01860		
401917	680	N	4	13	68378	1.04	32.457	37.736505	-121.949957	.745	ML	4	S of Pine Valley Rd	DT495	L4-N-28-680-00104		
401918	680	S	4	13	68378	1.04	32.457	37.736377	-121.950232	.745	ML	4	S of Pine Valley Rd		L4-S-28-680-00104		
401923	80	W	4	95	81554	27.55	55.044	38.364998	-121.963981	4.295	ML	4	E Monte Vist Ave W/B on ramp	E23E2	L4-W-23-080-02755		
401924	680	N	4	13		10.49	41.882	37.852987	-122.028797	.28	ML	4	Stone Valley Rd	DT531	L4-N-28-680-01049		
401925	680	S	4	13		10.49	41.882	37.852806	-122.029091	.28	ML	4	Stone Valley Rd	DT531	L4-S-28-680-01049		
401926	101	S	4	85	49670	48.62	398.294	37.411999	-122.078452	.455	ML	4	N of Shoreline Blvd rm-s-loop in		L4-S-37-101-04862		
401927	101	N	4	81	46870	3.52	405.707	37.483017	-122.179523	.225	ML	4	Marsh Rd rm-n-loop	DT220	L4-N-35-101-00352		
401928	101	S	4	81	60102	7.57	409.794	37.504928	-122.246148	.635	ML	5	on/off to Brittan Ave rm-s-diag		L5-S-35-101-00757		
401929	101	N	4	81	60102	7.57	409.757	37.505073	-122.245983	.635	ML	4	on/off to Brittan Ave rm-s-diag		L4-N-35-101-00757		
401934	101	N	4	75	67000	1.90	430.194	37.73437	-122.406177	.565	ML	3	On Bayshore Blvd between Silver	DT228	L3-N-34-101-00190		
401935	101	S	4	75	67000	1.90	430.231	37.734313	-122.406375	.755	ML	4	On Bayshore Blvd between Silver	DT228	L4-S-34-101-00190		
401936	101	S	4	85	49670	47.82	397.494	37.407282	-122.06515	.855	ML	4	S of Moffet Blvd rm-s-diag	E37GG	L4-S-37-101-04782		
401937	101	S	4	85	49670	48.52	398.194	37.411338	-122.076826	.385	ML	4	S Shoreline Boulevard rm-s-diag	E33G1	L4-S-37-101-04852		
401942	280	N	4	85	68000	2.85	2.85	37.322594	-121.897858	.41	ML	6	200' S of Bird Ave	DT883	L6-N-37-280-00285		
401943	280	S	4	85	68000	2.85	2.85	37.322361	-121.8978	.41	ML	4	200' S of Bird Ave	DT883	L4-S-37-280-00285		
401948	101	N	4	85	49670	48.21	397.847	37.409514	-122.071728	.43	ML	5	Moffet Blvd rm-n-lp	E37T5	L5-N-37-101-04821		
401949	101	N	4	85	49670	48.94	398.577	37.414582	-122.083368	.505	ML	5	Shoreline Blvd rm-n-coil	DT684	L5-N-37-101-04894		
401950	680	S	4	13	68378	4.19	35.607	37.777214	-121.975415	.18	ML	4	N of Crow Canyon Rd rm-s-lp	DT682	L4-S-28-680-00419		
401951	4	W	4	13		12.74	12.559	37.995087	-122.068695	.095	ML	2	Pacheco Blvd off ramp	DT691	L2-W-28-004-01274		
401952	4	E	4	13		12.74	12.559	37.994924	-122.068545	2.515	ML	2	Pacheco Blvd off ramp	DT691	L2-E-28-004-01274		
401953	4	E	4	13	57456	24.32	24.135	38.011725	-121.867002	1.18	ML	2	Loveridge Rd on ramp	DT692	L2-E-28-004-02432		
401954	4	W	4	13	57456	24.32	24.135	38.011832	-121.866961	1.04	ML	2	Loveridge Rd on ramp	DT692	L2-W-28-004-02432		
401955	680	N	4	13	68378	3.80	35.217	37.771977	-121.972497	.27	ML	5	500' S of Norris Canyon Rd		L5-N-28-680-00380		
401956	680	S	4	13	68378	3.80	35.217	37.771896	-121.972761	.27	ML	5	500' S of Norris Canyon Rd	DT124	L5-S-28-680-00380		
401957	87	N	4	85	68000	1.05	1.05	37.270409	-121.860854	.375	ML	3	2200' S of Capital Expressway	DT127	L3-N-37-087-00105		
401958	87	S	4	85	68000	1.05	1.05	37.270378	-121.861311	.375	ML	3	2200' S of Capital Expressway	DT127	L3-S-37-087-00105		
401994	101	N	4	85	69084	42.68	392.317	37.385523	-121.975872	.255	ML	4	Great America Pkway rm-n-loop	E37MI	L4-N-37-101-04268		
401995	101	N	4	85	69084	42.78	392.417	37.386009	-121.977583	.565	ML	4	Great America Pkway rm-n-diag	E37MJ	L4-N-37-101-04278		
401996	101	N	4	85	77000	45.00	394.637	37.396411	-122.015716	.795	ML	4	Fair Oaks rm-n-diag	E37MH	L4-N-37-101-04500		
401997	101	N	4	85	77000	45.57	395.207	37.398597	-122.025693	.34	ML	4	Mathilda Ave rm-n-loop	E37MG	L4-N-37-101-04557		
401998	101	N	4	85	49670	47.02	396.657	37.404178	-122.05107	1.075	ML	4	Ellis St rm-n-diag	E37MF	L4-N-37-101-04702		
401999	680	S	4	13	17988	8.44	39.832	37.831798	-122.004468	.26	ML	4	El Cerro Blvd	DT523	L4-S-28-680-00844		
402000	101	S	4	85	49670	49.50	399.174	37.419828	-122.091045	2.94	ML	4	S of Renstorff Ave rm-s-diag		L4-S-37-101-04950		
402001	80	W	4	95		8.17	35.655	38.17016	-122.199253	2.625	ML	4	American Canyon Rd	DT143	L4-W-23-080-00817		
402002	80	E	4	95		8.17	35.655	38.169958	-122.198969	2.665	ML	4	American Canyon Rd	DT143	L4-E-23-080-00817		
402003	80	W	4	95	23182	17.49	44.986	38.253226	-122.066886	1.45	ML	4	Oliver Rd	DT146	L4-W-23-080-01749		
402004	80	E	4	95	23182	17.49	44.986	38.253081	-122.066699	.345	ML	4	Oliver Rd	DT146	L4-E-23-080-01749		
402005	101	S	4	97	56784	3.81	471.559	38.2353	-122.619054	5	ML	2	Lakeview Rd	DT149	L2-S-20-101-00381		
402006	580	E	4	1		12.47	28.654	37.700968	-121.772462	1.535	ML	4	N Livermore Ave rm-e-diag		L4-E-33-580-01247		
402007	580	W	4	1	41992	15.04	31.072	37.701121	-121.819063	.235	ML	4	W of Airway Blvd rm-w-diag	DT316	L4-W-33-580-01504		
402008	101	N	4	85		3.07	352.328	36.95979	-121.551037	3.891	ML	2	250' S of Rte 25 Intersection	DT652	L2-N-37-101-00307		
402009	101	S	4	85		3.07	352.365	36.95978	-121.551249	3.892	ML	2	250' S of Rte 25 Intersection	DT652	L2-S-37-101-00307		
402010	101	S	4	85	29504	5.84	355.148	36.999566	-121.556242	1.471	ML	3	1200' S of Rte 152 Intersection	DT653	L3-S-37-101-00584		
402011	101	N	4	85	29504	5.84	355.111	36.9996	-121.555853	1.496	ML	3	1200' S of Rte 152 Intersection	DT653	L3-N-37-101-00584		
402012	580	W	4	1	57792	21.54	37.572	37.698503	-121.937095	2.87	ML	4	San Raman Rd rm-w-diag	E33MM	L4-W-33-580-02154		
402013	101	S	4	85	29504	6.00	355.308	37.00187	-121.55635	.13	ML	3	300' S of Rte 152 Intersection	DT654	L3-S-37-101-00600		
402014	101	N	4	85	29504	6.05	355.321	37.002645	-121.556129	.38	ML	3	EB 152 to NB 101 loop	DT655	L3-N-37-101-00605		
402015	580	E	4	1	57792	21.41	37.594	37.698211	-121.934682	2.905	ML	4	Foothill Rd rm-e-diag	E33MN	L4-E-33-580-02141		
402016	580	W	4	1	57792	19.75	35.782	37.70183	-121.90489	.555	ML	5	Dougherty Rd rm-w-loop	E33MP	L5-W-33-580-01975		
402017	580	E	4	1	57792	20.15	36.334	37.701638	-121.912277	.17	ML	3	2800'E of Hwy 680	E33MO	L3-E-33-580-02015		
402018	580	W	4	1	57792	19.91	35.942	37.701839	-121.907813	.525	ML	4	Dougherty Rd rm-w-diag	E33MQ	L4-W-33-580-01991		
402019	580	W	4	1	57792	17.93	33.962	37.701573	-121.871745	1.44	ML	4	E of Santa Rita Rd rm-w-loop	TVA49	L4-W-33-580-01793		
402020	580	W	4	1	57792	17.95	33.982	37.701578	-121.872112	.315	ML	5	W of Tasajara Rd rm-w-diag	DT147	L5-W-33-580-01795		
